bgc_label,MAP_LABEL,ZONE,ZONE_NAME,SUBZONE,SUBZONE_NAME,VARIANT,VARIANT_NAME,bec_area,category,area_des,percent_des,area_des_ha
ICH mc 1,ICHmc1,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,1,Nass,4795616795.590518,03_Exclude_1_2_Activities,391649389.429452,8.166819955038234,39164.938942945155
ICH mc 1,ICHmc1,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,1,Nass,4795616795.590518,04_Managed,973501864.763103,20.299825992314894,97350.18647631026
ICH mc 1a,ICHmc1a,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,1,Nass,216797493.71354294,01_PPA,0,0,0
ICH mc 1a,ICHmc1a,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,1,Nass,216797493.71354294,02_Protected_Other,0,0,0
ICH mc 1a,ICHmc1a,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,1,Nass,216797493.71354294,03_Exclude_1_2_Activities,46255404.5818524,21.335765367735384,4625.540458185239
ICH mc 1a,ICHmc1a,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,1,Nass,216797493.71354294,04_Managed,15366607.8857386,7.08800070633782,1536.6607885738615
ICH mc 2,ICHmc2,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,2,Hazelton,3247459875.8309627,01_PPA,116326116.184332,3.5820647716106437,11632.611618433166
ICH mc 2,ICHmc2,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,2,Hazelton,3247459875.8309627,02_Protected_Other,0,0,0
ICH mc 2,ICHmc2,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,2,Hazelton,3247459875.8309627,03_Exclude_1_2_Activities,235379795.756999,7.248120215704583,23537.979575699897
ICH mc 2,ICHmc2,ICH,Interior Cedar -- Hemlock,mc,Moist Cold,2,Hazelton,3247459875.8309627,04_Managed,934801666.582612,28.785626376474138,93480.1666582612
ICH mk 1,ICHmk1,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,1,Okanagan,1172647760.297146,01_PPA,30208640.3930572,2.5761052394286246,3020.86403930572
ICH mk 1,ICHmk1,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,1,Okanagan,1172647760.297146,02_Protected_Other,0,0,0
ICH mk 1,ICHmk1,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,1,Okanagan,1172647760.297146,03_Exclude_1_2_Activities,15062829.5347918,1.284514416415626,1506.2829534791795
ICH mk 1,ICHmk1,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,1,Okanagan,1172647760.297146,04_Managed,858459519.457943,73.20693805277136,85845.95194579427
ICH mk 2,ICHmk2,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,2,Thompson,986632948.5044208,01_PPA,6771663.1235204,0.6863406633424486,677.1663123520401
ICH mk 2,ICHmk2,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,2,Thompson,986632948.5044208,02_Protected_Other,0,0,0
ICH mk 2,ICHmk2,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,2,Thompson,986632948.5044208,03_Exclude_1_2_Activities,103844851.130211,10.525175678313172,10384.485113021141
ICH mk 2,ICHmk2,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,2,Thompson,986632948.5044208,04_Managed,526791918.482302,53.39289745805017,52679.191848230235
ICH mk 3,ICHmk3,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,3,Horsefly,1071660848.3702111,01_PPA,4899526.09066825,0.45718998674995737,489.9526090668249
ICH mk 3,ICHmk3,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,3,Horsefly,1071660848.3702111,02_Protected_Other,0,0,0
ICH mk 3,ICHmk3,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,3,Horsefly,1071660848.3702111,03_Exclude_1_2_Activities,334314706.625681,31.195942926729987,33431.47066256815
ICH mk 3,ICHmk3,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,3,Horsefly,1071660848.3702111,04_Managed,91563128.16071,8.54403968381973,9156.312816071
ICH mk 4,ICHmk4,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,4,Kootenay,1535617887.9164588,01_PPA,5047669.99515801,0.3287061211566597,504.7669995158014
ICH mk 4,ICHmk4,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,4,Kootenay,1535617887.9164588,02_Protected_Other,70681238.0132607,4.602788139513121,7068.123801326066
ICH mk 4,ICHmk4,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,4,Kootenay,1535617887.9164588,03_Exclude_1_2_Activities,27914002.1260045,1.8177700550153424,2791.4002126004457
ICH mk 4,ICHmk4,ICH,Interior Cedar -- Hemlock,mk,Moist Cool,4,Kootenay,1535617887.9164588,04_Managed,385948037.108382,25.133077710630193,38594.80371083816
ICH mm,ICHmm,ICH,Interior Cedar -- Hemlock,mm,Moist Mild,NA, ,1526586445.6380448,01_PPA,80813338.8115317,5.293728307521778,8081.333881153174
ICH mm,ICHmm,ICH,Interior Cedar -- Hemlock,mm,Moist Mild,NA, ,1526586445.6380448,02_Protected_Other,414639.009084784,0.027161187646434496,41.46390090847841
ICH mm,ICHmm,ICH,Interior Cedar -- Hemlock,mm,Moist Mild,NA, ,1526586445.6380448,03_Exclude_1_2_Activities,72194739.9089112,4.729161595479582,7219.473990891121
ICH mm,ICHmm,ICH,Interior Cedar -- Hemlock,mm,Moist Mild,NA, ,1526586445.6380448,04_Managed,1077960392.62801,70.61246978237583,107796.03926280096
ICH mw 1,ICHmw1,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,1,Kinbasket,1426874575.2556639,01_PPA,26271678.5202601,1.8412044741600901,2627.1678520260066
ICH mw 1,ICHmw1,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,1,Kinbasket,1426874575.2556639,02_Protected_Other,0,0,0
ICH mw 1,ICHmw1,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,1,Kinbasket,1426874575.2556639,03_Exclude_1_2_Activities,38334118.7942031,2.68657942744088,3833.4118794203105
ICH mw 1,ICHmw1,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,1,Kinbasket,1426874575.2556639,04_Managed,48994952.4794744,3.433725243208264,4899.495247947443
ICH mw 2,ICHmw2,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,2,Slocan,4991137779.800176,01_PPA,376829177.0191,7.549965431613197,37682.917701909966
ICH mw 2,ICHmw2,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,2,Slocan,4991137779.800176,02_Protected_Other,52448346.2870808,1.0508294621588383,5244.834628708078
ICH mw 2,ICHmw2,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,2,Slocan,4991137779.800176,03_Exclude_1_2_Activities,222206131.46231,4.452013574171574,22220.613146230957
ICH mw 2,ICHmw2,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,2,Slocan,4991137779.800176,04_Managed,1556427702.68024,31.18382563950289,155642.77026802424
ICH mw 3,ICHmw3,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,3,Thompson,3543647828.713356,01_PPA,795797747.061743,22.45702128223857,79579.77470617434
ICH mw 3,ICHmw3,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,3,Thompson,3543647828.713356,02_Protected_Other,0,0,0
ICH mw 3,ICHmw3,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,3,Thompson,3543647828.713356,03_Exclude_1_2_Activities,232932184.311872,6.573231753575416,23293.21843118721
ICH mw 3,ICHmw3,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,3,Thompson,3543647828.713356,04_Managed,1770040778.09687,49.94968077117136,177004.07780968666
ICH mw 4,ICHmw4,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,4,Ymir,1015110741.8160468,01_PPA,34269789.6738864,3.3759656224873833,3426.9789673886403
ICH mw 4,ICHmw4,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,4,Ymir,1015110741.8160468,02_Protected_Other,95239464.1149544,9.382174790562225,9523.946411495435
ICH mw 4,ICHmw4,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,4,Ymir,1015110741.8160468,03_Exclude_1_2_Activities,96315045.9231293,9.48813188114042,9631.504592312935
ICH mw 4,ICHmw4,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,4,Ymir,1015110741.8160468,04_Managed,107266264.663512,10.566951983151194,10726.626466351156
ICH mw 5,ICHmw5,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,5,Granby,2319195055.9170656,01_PPA,193618534.394138,8.348523074855247,19361.85343941383
ICH mw 5,ICHmw5,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,5,Granby,2319195055.9170656,02_Protected_Other,0,0,0
ICH mw 5,ICHmw5,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,5,Granby,2319195055.9170656,03_Exclude_1_2_Activities,96988809.7713857,4.182003127504683,9698.880977138568
ICH mw 5,ICHmw5,ICH,Interior Cedar -- Hemlock,mw,Moist Warm,5,Granby,2319195055.9170656,04_Managed,1716249208.93059,74.00193461743733,171624.9208930586
ICH vc,ICHvc,ICH,Interior Cedar -- Hemlock,vc,Very Wet Cold,NA, ,2029611285.5898633,01_PPA,201417190.526991,9.923929372931813,20141.719052699144
ICH vc,ICHvc,ICH,Interior Cedar -- Hemlock,vc,Very Wet Cold,NA, ,2029611285.5898633,02_Protected_Other,0,0,0
ICH vc,ICHvc,ICH,Interior Cedar -- Hemlock,vc,Very Wet Cold,NA, ,2029611285.5898633,03_Exclude_1_2_Activities,399362434.604043,19.676794144745656,39936.24346040433
ICH vc,ICHvc,ICH,Interior Cedar -- Hemlock,vc,Very Wet Cold,NA, ,2029611285.5898633,04_Managed,393832097.42976,19.404311565763738,39383.209742975996
ICH vk 1,ICHvk1,ICH,Interior Cedar -- Hemlock,vk,Very Wet Cool,1,Columbia,2521051620.534289,01_PPA,314310584.130763,12.467439443550573,31431.058413076284
ICH vk 1,ICHvk1,ICH,Interior Cedar -- Hemlock,vk,Very Wet Cool,1,Columbia,2521051620.534289,02_Protected_Other,0,0,0
ICH vk 1,ICHvk1,ICH,Interior Cedar -- Hemlock,vk,Very Wet Cool,1,Columbia,2521051620.534289,03_Exclude_1_2_Activities,464249066.493579,18.414897287790964,46424.90664935789
ICH vk 1,ICHvk1,ICH,Interior Cedar -- Hemlock,vk,Very Wet Cool,1,Columbia,2521051620.534289,04_Managed,794289803.683739,31.506288773071773,79428.98036837386
ICH vk 2,ICHvk2,ICH,Interior Cedar -- Hemlock,vk,Very Wet Cool,2,Slim,1320206423.518332,01_PPA,226253297.995674,17.137721341539272,22625.329799567357
ICH vk 2,ICHvk2,ICH,Interior Cedar -- Hemlock,vk,Very Wet Cool,2,Slim,1320206423.518332,02_Protected_Other,0,0,0
ICH vk 2,ICHvk2,ICH,Interior Cedar -- Hemlock,vk,Very Wet Cool,2,Slim,1320206423.518332,03_Exclude_1_2_Activities,467392839.95433,35.40301210690481,46739.283995433005
ICH vk 2,ICHvk2,ICH,Interior Cedar -- Hemlock,vk,Very Wet Cool,2,Slim,1320206423.518332,04_Managed,78750959.2396466,5.965048937557536,7875.09592396466
ICH wc,ICHwc,ICH,Interior Cedar -- Hemlock,wc,Wet Cold,NA, ,1112088010.6760817,01_PPA,5024249.19506181,0.4517852136547511,502.4249195061807
ICH wc,ICHwc,ICH,Interior Cedar -- Hemlock,wc,Wet Cold,NA, ,1112088010.6760817,02_Protected_Other,0,0,0
ICH wc,ICHwc,ICH,Interior Cedar -- Hemlock,wc,Wet Cold,NA, ,1112088010.6760817,03_Exclude_1_2_Activities,6790660.21842407,0.6106225544411513,679.0660218424074
ICH wc,ICHwc,ICH,Interior Cedar -- Hemlock,wc,Wet Cold,NA, ,1112088010.6760817,04_Managed,32483717.3806604,2.9209664225147365,3248.3717380660446
ICH wk 1,ICHwk1,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,1,Shuswap,6035594951.732397,01_PPA,1156278366.24335,19.157653478907847,115627.8366243348
ICH wk 1,ICHwk1,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,1,Shuswap,6035594951.732397,02_Protected_Other,37712878.2499761,0.6248411059981983,3771.287824997613
ICH wk 1,ICHwk1,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,1,Shuswap,6035594951.732397,03_Exclude_1_2_Activities,779326489.389789,12.91217345799686,77932.6489389789
ICH wk 1,ICHwk1,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,1,Shuswap,6035594951.732397,04_Managed,2072537652.73481,34.33858085754966,207253.76527348146
ICH wk 2,ICHwk2,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,2,Quesnel,2038383479.49861,01_PPA,245954134.897859,12.066136591646526,24595.413489785948
ICH wk 2,ICHwk2,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,2,Quesnel,2038383479.49861,02_Protected_Other,0,0,0
ICH wk 2,ICHwk2,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,2,Quesnel,2038383479.49861,03_Exclude_1_2_Activities,580374826.474388,28.472308194783132,58037.482647438825
ICH wk 2,ICHwk2,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,2,Quesnel,2038383479.49861,04_Managed,163564386.217915,8.024220558250775,16356.438621791494
ICH wk 3,ICHwk3,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,3,Goat,943483702.2216232,01_PPA,105850218.730824,11.219082903242306,10585.021873082367
ICH wk 3,ICHwk3,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,3,Goat,943483702.2216232,02_Protected_Other,0,0,0
ICH wk 3,ICHwk3,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,3,Goat,943483702.2216232,03_Exclude_1_2_Activities,176010290.344358,18.65536097019018,17601.029034435804
ICH wk 3,ICHwk3,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,3,Goat,943483702.2216232,04_Managed,228224990.93483,24.189606073473087,22822.49909348305
ICH wk 4,ICHwk4,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,4,Cariboo,1424915002.136336,01_PPA,618418439.565917,43.40037396186715,61841.84395659173
ICH wk 4,ICHwk4,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,4,Cariboo,1424915002.136336,02_Protected_Other,0,0,0
ICH wk 4,ICHwk4,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,4,Cariboo,1424915002.136336,03_Exclude_1_2_Activities,78707483.3588158,5.523661638821392,7870.7483358815825
ICH wk 4,ICHwk4,ICH,Interior Cedar -- Hemlock,wk,Wet Cool,4,Cariboo,1424915002.136336,04_Managed,26896609.583245,1.8875939647571727,2689.6609583245017
ICH xw,ICHxw,ICH,Interior Cedar -- Hemlock,xw,Very Dry Warm,NA, ,1311870746.3115523,01_PPA,23284455.5186324,1.7749046988126522,2328.4455518632353
ICH xw,ICHxw,ICH,Interior Cedar -- Hemlock,xw,Very Dry Warm,NA, ,1311870746.3115523,02_Protected_Other,96463375.4929484,7.35311582822959,9646.33754929484
ICH xw,ICHxw,ICH,Interior Cedar -- Hemlock,xw,Very Dry Warm,NA, ,1311870746.3115523,03_Exclude_1_2_Activities,8291256.16237683,0.63201776437873,829.1256162376834
ICH xw,ICHxw,ICH,Interior Cedar -- Hemlock,xw,Very Dry Warm,NA, ,1311870746.3115523,04_Managed,621494054.789153,47.37464087346579,62149.40547891534
ICH xw  a,ICHxwa,ICH,Interior Cedar -- Hemlock,xw,Very Dry Warm,NA,NA,185958555.16850054,01_PPA,34433680.3640379,18.516857335677255,3443.368036403793
ICH xw  a,ICHxwa,ICH,Interior Cedar -- Hemlock,xw,Very Dry Warm,NA,NA,185958555.16850054,02_Protected_Other,19044428.9598417,10.241222267287,1904.442895984166
ICH xw  a,ICHxwa,ICH,Interior Cedar -- Hemlock,xw,Very Dry Warm,NA,NA,185958555.16850054,03_Exclude_1_2_Activities,448393.188856229,0.24112533486288476,44.83931888562292
ICH xw  a,ICHxwa,ICH,Interior Cedar -- Hemlock,xw,Very Dry Warm,NA,NA,185958555.16850054,04_Managed,92203646.6904692,49.58290120447633,9220.364669046923
IDF dc,IDFdc,IDF,Interior Douglas-fir,dc,Dry Cold,NA,NA,745371060.1111696,01_PPA,54128557.3886742,7.26196122782136,5412.855738867419
IDF dc,IDFdc,IDF,Interior Douglas-fir,dc,Dry Cold,NA,NA,745371060.1111696,02_Protected_Other,0,0,0
IDF dc,IDFdc,IDF,Interior Douglas-fir,dc,Dry Cold,NA,NA,745371060.1111696,03_Exclude_1_2_Activities,65545448.1023637,8.793666887548309,6554.5448102363725
IDF dc,IDFdc,IDF,Interior Douglas-fir,dc,Dry Cold,NA,NA,745371060.1111696,04_Managed,365396633.143529,49.022111629747315,36539.66331435285
IDF dk 1,IDFdk1,IDF,Interior Douglas-fir,dk,Dry Cool,1,Thompson,5394902042.082627,01_PPA,220288293.062294,4.083267709848068,22028.829306229396
IDF dk 1,IDFdk1,IDF,Interior Douglas-fir,dk,Dry Cool,1,Thompson,5394902042.082627,02_Protected_Other,11293796.4982364,0.20934201233200828,1129.3796498236381
IDF dk 1,IDFdk1,IDF,Interior Douglas-fir,dk,Dry Cool,1,Thompson,5394902042.082627,03_Exclude_1_2_Activities,244524722.119466,4.5325145889965155,24452.472211946602
IDF dk 1,IDFdk1,IDF,Interior Douglas-fir,dk,Dry Cool,1,Thompson,5394902042.082627,04_Managed,2483122839.58028,46.02720902457215,248312.28395802825
IDF dk 2,IDFdk2,IDF,Interior Douglas-fir,dk,Dry Cool,2,Cascade,2440033278.659949,01_PPA,81947595.1873559,3.3584621941042143,8194.759518735593
IDF dk 2,IDFdk2,IDF,Interior Douglas-fir,dk,Dry Cool,2,Cascade,2440033278.659949,02_Protected_Other,71622.4032276073,0.0029353043605594526,7.162240322760725
IDF dk 2,IDFdk2,IDF,Interior Douglas-fir,dk,Dry Cool,2,Cascade,2440033278.659949,03_Exclude_1_2_Activities,199299633.244309,8.167906355513436,19929.963324430882
IDF dk 2,IDFdk2,IDF,Interior Douglas-fir,dk,Dry Cool,2,Cascade,2440033278.659949,04_Managed,1397139148.85375,57.259020238488326,139713.91488537504
IDF dk 3,IDFdk3,IDF,Interior Douglas-fir,dk,Dry Cool,3,Fraser,10001798130.821304,01_PPA,168742176.509117,1.6871183991319014,16874.217650911683
IDF dk 3,IDFdk3,IDF,Interior Douglas-fir,dk,Dry Cool,3,Fraser,10001798130.821304,02_Protected_Other,2478019.47749691,0.02477573977283851,247.80194774969124
IDF dk 3,IDFdk3,IDF,Interior Douglas-fir,dk,Dry Cool,3,Fraser,10001798130.821304,03_Exclude_1_2_Activities,1408067384.0954,14.078142406777165,140806.73840954
IDF dk 3,IDFdk3,IDF,Interior Douglas-fir,dk,Dry Cool,3,Fraser,10001798130.821304,04_Managed,2485395283.95998,24.84948457718865,248539.5283959983
IDF dk 4,IDFdk4,IDF,Interior Douglas-fir,dk,Dry Cool,4,Chilcotin,3729157619.7928424,01_PPA,89670930.1929929,2.404589436420074,8967.093019299295
IDF dk 4,IDFdk4,IDF,Interior Douglas-fir,dk,Dry Cool,4,Chilcotin,3729157619.7928424,02_Protected_Other,9861175.73720511,0.26443440429726073,986.1175737205111
IDF dk 4,IDFdk4,IDF,Interior Douglas-fir,dk,Dry Cool,4,Chilcotin,3729157619.7928424,03_Exclude_1_2_Activities,565650670.613929,15.168322937375637,56565.0670613929
IDF dk 4,IDFdk4,IDF,Interior Douglas-fir,dk,Dry Cool,4,Chilcotin,3729157619.7928424,04_Managed,788683517.770102,21.149106532373235,78868.35177701023
IDF dk 5,IDFdk5,IDF,Interior Douglas-fir,dk,Dry Cool,5,Columbia,779088578.9666653,01_PPA,5683231.4945772,0.729471801796284,568.3231494577199
IDF dk 5,IDFdk5,IDF,Interior Douglas-fir,dk,Dry Cool,5,Columbia,779088578.9666653,02_Protected_Other,101685964.614008,13.05191314046445,10168.596461400793
IDF dk 5,IDFdk5,IDF,Interior Douglas-fir,dk,Dry Cool,5,Columbia,779088578.9666653,03_Exclude_1_2_Activities,14431180.5761654,1.852315765597029,1443.11805761654
IDF dk 5,IDFdk5,IDF,Interior Douglas-fir,dk,Dry Cool,5,Columbia,779088578.9666653,04_Managed,479912292.698569,61.59919496382496,47991.22926985695
IDF dm 1,IDFdm1,IDF,Interior Douglas-fir,dm,Dry Mild,1,Kettle,1435693789.779023,01_PPA,50375759.2089658,3.508809438865057,5037.575920896581
IDF dm 1,IDFdm1,IDF,Interior Douglas-fir,dm,Dry Mild,1,Kettle,1435693789.779023,02_Protected_Other,18687971.4380183,1.301668334227086,1868.797143801833
IDF dm 1,IDFdm1,IDF,Interior Douglas-fir,dm,Dry Mild,1,Kettle,1435693789.779023,03_Exclude_1_2_Activities,44181864.9732447,3.0773877610799585,4418.186497324468
IDF dm 1,IDFdm1,IDF,Interior Douglas-fir,dm,Dry Mild,1,Kettle,1435693789.779023,04_Managed,955204704.126661,66.5326207389727,95520.47041266615
IDF dm 2,IDFdm2,IDF,Interior Douglas-fir,dm,Dry Mild,2,Kootenay,2062358231.3202305,01_PPA,10910004.9591902,0.5290062993666261,1091.0004959190155
IDF dm 2,IDFdm2,IDF,Interior Douglas-fir,dm,Dry Mild,2,Kootenay,2062358231.3202305,02_Protected_Other,52735885.1350481,2.557067163898529,5273.588513504808
IDF dm 2,IDFdm2,IDF,Interior Douglas-fir,dm,Dry Mild,2,Kootenay,2062358231.3202305,03_Exclude_1_2_Activities,57028607.6180361,2.765213470286825,5702.860761803614
IDF dm 2,IDFdm2,IDF,Interior Douglas-fir,dm,Dry Mild,2,Kootenay,2062358231.3202305,04_Managed,1739228150.7069,84.33201004044409,173922.8150706902
IDF dw,IDFdw,IDF,Interior Douglas-fir,dw,Dry Warm,NA, ,1114975075.2796185,01_PPA,482924582.185707,43.312589930729814,48292.45821857072
IDF dw,IDFdw,IDF,Interior Douglas-fir,dw,Dry Warm,NA, ,1114975075.2796185,02_Protected_Other,5900186.94868746,0.529176577979358,590.0186948687456
IDF dw,IDFdw,IDF,Interior Douglas-fir,dw,Dry Warm,NA, ,1114975075.2796185,03_Exclude_1_2_Activities,102016006.803028,9.14962218123525,10201.60068030284
IDF dw,IDFdw,IDF,Interior Douglas-fir,dw,Dry Warm,NA, ,1114975075.2796185,04_Managed,218404920.569423,19.588323130420697,21840.49205694231
IDF mw 1,IDFmw1,IDF,Interior Douglas-fir,mw,Moist Warm,1,Shuswap,1469129130.0083518,01_PPA,17657644.1556547,1.2019123298953553,1765.7644155654748
IDF mw 1,IDFmw1,IDF,Interior Douglas-fir,mw,Moist Warm,1,Shuswap,1469129130.0083518,02_Protected_Other,1328804.44373447,0.09044844436015745,132.88044437344692
IDF mw 1,IDFmw1,IDF,Interior Douglas-fir,mw,Moist Warm,1,Shuswap,1469129130.0083518,03_Exclude_1_2_Activities,11646645.8184183,0.7927584839565498,1164.664581841826
IDF mw 1,IDFmw1,IDF,Interior Douglas-fir,mw,Moist Warm,1,Shuswap,1469129130.0083518,04_Managed,806954868.377768,54.927429583618725,80695.48683777679
IDF mw 2,IDFmw2,IDF,Interior Douglas-fir,mw,Moist Warm,2,Thompson,1925025421.6705835,01_PPA,71538930.0982667,3.7162589799039356,7153.8930098266665
IDF mw 2,IDFmw2,IDF,Interior Douglas-fir,mw,Moist Warm,2,Thompson,1925025421.6705835,02_Protected_Other,1906674.43131551,0.09904671438888588,190.6674431315509
IDF mw 2,IDFmw2,IDF,Interior Douglas-fir,mw,Moist Warm,2,Thompson,1925025421.6705835,03_Exclude_1_2_Activities,242911187.31931,12.61859633565286,24291.11873193103
IDF mw 2,IDFmw2,IDF,Interior Douglas-fir,mw,Moist Warm,2,Thompson,1925025421.6705835,04_Managed,850896231.928022,44.20181792662219,85089.62319280225
IDF ww,IDFww,IDF,Interior Douglas-fir,ww,Wet Warm,NA, ,1189947695.989243,01_PPA,503622243.450699,42.32305715185412,50362.22434506987
IDF ww,IDFww,IDF,Interior Douglas-fir,ww,Wet Warm,NA, ,1189947695.989243,02_Protected_Other,3152994.72250322,0.264969185883589,315.2994722503222
IDF ww,IDFww,IDF,Interior Douglas-fir,ww,Wet Warm,NA, ,1189947695.989243,03_Exclude_1_2_Activities,212094012.423589,17.8238096631019,21209.401242358912
IDF ww,IDFww,IDF,Interior Douglas-fir,ww,Wet Warm,NA, ,1189947695.989243,04_Managed,131541777.806899,11.054416782373268,13154.177780689892
IDF ww 1,IDFww1,IDF,Interior Douglas-fir,ww,Wet Warm,1,Stein,184979899.46650904,01_PPA,26658798.0975769,14.411726990047121,2665.879809757692
IDF ww 1,IDFww1,IDF,Interior Douglas-fir,ww,Wet Warm,1,Stein,184979899.46650904,02_Protected_Other,0,0,0
IDF ww 1,IDFww1,IDF,Interior Douglas-fir,ww,Wet Warm,1,Stein,184979899.46650904,03_Exclude_1_2_Activities,19600704.9347893,10.596126925854447,1960.0704934789253
IDF ww 1,IDFww1,IDF,Interior Douglas-fir,ww,Wet Warm,1,Stein,184979899.46650904,04_Managed,72843804.2406608,39.37930794142817,7284.380424066085
IDF xc,IDFxc,IDF,Interior Douglas-fir,xc,Very Dry Cold,NA,NA,590074398.4368751,01_PPA,62494144.1709063,10.590892324163725,6249.414417090628
IDF xc,IDFxc,IDF,Interior Douglas-fir,xc,Very Dry Cold,NA,NA,590074398.4368751,02_Protected_Other,0,0,0
IDF xc,IDFxc,IDF,Interior Douglas-fir,xc,Very Dry Cold,NA,NA,590074398.4368751,03_Exclude_1_2_Activities,80047491.4144866,13.565660809303843,8004.749141448658
IDF xc,IDFxc,IDF,Interior Douglas-fir,xc,Very Dry Cold,NA,NA,590074398.4368751,04_Managed,305547087.235543,51.78111235548379,30554.708723554344
IDF xh 1,IDFxh1,IDF,Interior Douglas-fir,xh,Very Dry Hot,1,Okanagan,2659685939.5664606,01_PPA,180250960.815363,6.777152074005587,18025.096081536336
IDF xh 1,IDFxh1,IDF,Interior Douglas-fir,xh,Very Dry Hot,1,Okanagan,2659685939.5664606,02_Protected_Other,39331089.7737714,1.4787869946848882,3933.108977377139
IDF xh 1,IDFxh1,IDF,Interior Douglas-fir,xh,Very Dry Hot,1,Okanagan,2659685939.5664606,03_Exclude_1_2_Activities,63619343.9400517,2.3919870761290674,6361.93439400517
IDF xh 1,IDFxh1,IDF,Interior Douglas-fir,xh,Very Dry Hot,1,Okanagan,2659685939.5664606,04_Managed,1554900627.19367,58.46181325630957,155490.0627193667
IDF xh 2,IDFxh2,IDF,Interior Douglas-fir,xh,Very Dry Hot,2,Thompson,4423584626.247203,01_PPA,109705966.096448,2.480024128972494,10970.596609644836
IDF xh 2,IDFxh2,IDF,Interior Douglas-fir,xh,Very Dry Hot,2,Thompson,4423584626.247203,02_Protected_Other,38111081.9536761,0.8615429606013447,3811.1081953676085
IDF xh 2,IDFxh2,IDF,Interior Douglas-fir,xh,Very Dry Hot,2,Thompson,4423584626.247203,03_Exclude_1_2_Activities,352364067.87776,7.96557764006635,35236.40678777598
IDF xh 2,IDFxh2,IDF,Interior Douglas-fir,xh,Very Dry Hot,2,Thompson,4423584626.247203,04_Managed,2064207535.88866,46.66368364788931,206420.75358886615
IDF xh 4,IDFxh4,IDF,Interior Douglas-fir,xh,Very Dry Hot,4,Boundary,301620518.8812625,01_PPA,4213262.49329295,1.3968752884983817,421.32624932929514
IDF xh 4,IDFxh4,IDF,Interior Douglas-fir,xh,Very Dry Hot,4,Boundary,301620518.8812625,02_Protected_Other,1317166.73305964,0.43669666040796196,131.71667330596395
IDF xh 4,IDFxh4,IDF,Interior Douglas-fir,xh,Very Dry Hot,4,Boundary,301620518.8812625,03_Exclude_1_2_Activities,1845233.44939508,0.6117731831505405,184.52334493950764
